UCB_ID,Drug,Session,Run,Condition,Round,DrawRound,MyEndowment,OpponentEndowment,Award,MyInvestment,OpponentInvest,Responded
6005,J,2,1,s,1,2,5,4,10,5,0,NA
6005,J,2,1,s,2,8,5,4,10,4,4,NA
6005,J,2,1,s,3,15,5,4,10,4,0,NA
6005,J,2,1,s,4,24,5,4,10,5,4,NA
6005,J,2,1,s,5,34,5,4,10,3,0,NA
6005,J,2,1,s,6,37,5,4,10,5,0,NA
6005,J,2,1,s,7,48,5,4,10,4,0,NA
6005,J,2,1,s,8,56,5,4,10,3,0,NA
6005,J,2,1,s,9,63,5,4,10,2,2,NA
6005,J,2,1,s,10,70,5,4,10,5,0,NA
6005,J,2,1,s,11,75,5,4,10,4,4,NA
6005,J,2,1,s,12,79,5,4,10,3,0,NA
6005,J,2,1,s,13,87,5,4,10,3,0,NA
6005,J,2,1,s,14,95,5,4,10,5,4,NA
6005,J,2,1,s,15,105,5,4,10,4,0,NA
6005,J,2,1,s,16,109,5,4,10,3,0,NA
6005,J,2,1,s,17,119,5,4,10,5,0,NA
6005,J,2,1,s,18,126,5,4,10,3,4,NA
6005,J,2,1,s,19,128,5,4,10,2,0,NA
6005,J,2,1,s,20,138,5,4,10,4,0,NA
6005,J,2,1,s,21,145,5,4,10,3,3,NA
6005,J,2,1,s,22,154,5,4,10,5,0,NA
6005,J,2,1,s,23,155,5,4,10,4,0,NA
6005,J,2,1,s,24,163,5,4,10,3,0,NA
6005,J,2,1,s,25,174,5,4,10,3,0,NA
6005,J,2,1,s,26,176,5,4,10,5,0,NA
6005,J,2,1,s,27,184,5,4,10,1,0,NA
6005,J,2,1,s,28,190,5,4,10,5,0,NA
6005,J,2,1,s,29,199,5,4,10,3,3,NA
6005,J,2,1,s,30,209,5,4,10,4,0,NA
6005,J,2,1,s,31,215,5,4,10,1,3,NA
6005,J,2,1,s,32,219,5,4,10,4,4,NA
6005,J,2,1,s,33,228,5,4,10,4,0,NA
6005,J,2,1,s,34,233,5,4,10,5,4,NA
6005,J,2,1,s,35,243,5,4,10,4,4,NA
6005,J,2,1,s,36,246,5,4,10,5,3,NA
6005,J,2,1,s,37,257,5,4,10,4,0,NA
6005,J,2,1,s,38,261,5,4,10,1,3,NA
6005,J,2,1,s,39,272,5,4,10,1,2,NA
6005,J,2,1,s,40,278,5,4,10,1,4,NA
6005,J,2,1,s,41,281,5,4,10,1,3,NA
6005,J,2,1,s,42,289,5,4,10,5,0,NA
6005,J,2,1,s,43,299,5,4,10,1,0,NA
6005,J,2,1,s,44,303,5,4,10,5,0,NA
6005,J,2,1,s,45,309,5,4,10,1,0,NA
6005,J,2,1,s,46,317,5,4,10,4,4,NA
6005,J,2,1,s,47,324,5,4,10,5,2,NA
6005,J,2,1,s,48,336,5,4,10,4,4,NA
6005,J,2,1,s,49,339,5,4,10,3,4,NA
6005,J,2,1,s,50,348,5,4,10,5,0,NA
6005,J,2,1,s,51,356,5,4,10,1,4,NA
6005,J,2,1,s,52,361,5,4,10,1,0,NA
6005,J,2,1,s,53,371,5,4,10,5,0,NA
6005,J,2,1,s,54,373,5,4,10,3,4,NA
6005,J,2,1,s,55,385,5,4,10,4,4,NA
6005,J,2,1,s,56,392,5,4,10,5,0,NA
6005,J,2,1,s,57,397,5,4,10,1,3,NA
6005,J,2,1,s,58,405,5,4,10,2,0,NA
6005,J,2,1,s,59,412,5,4,10,5,0,NA
6005,J,2,1,s,60,415,5,4,10,4,4,NA
6005,J,2,1,s,61,425,5,4,10,5,2,NA
6005,J,2,1,s,62,433,5,4,10,3,0,NA
6005,J,2,1,s,63,439,5,4,10,2,0,NA
6005,J,2,1,s,64,444,5,4,10,5,2,NA
6005,J,2,1,s,65,455,5,4,10,3,0,NA
6005,J,2,1,s,66,456,5,4,10,5,2,NA
6005,J,2,1,s,67,467,5,4,10,4,0,NA
6005,J,2,1,s,68,471,5,4,10,3,0,NA
6005,J,2,1,s,69,483,5,4,10,5,0,NA
6005,J,2,1,s,70,485,5,4,10,1,0,NA
6005,J,2,1,s,71,493,5,4,10,4,0,NA
6005,J,2,1,s,72,498,5,4,10,5,0,NA
6005,J,2,1,s,73,510,5,4,10,4,1,NA
6005,J,2,1,s,74,516,5,4,10,3,2,NA
6005,J,2,1,s,75,523,5,4,10,4,0,NA
6005,J,2,1,s,76,531,5,4,10,5,0,NA
6005,J,2,1,s,77,533,5,4,10,1,3,NA
6005,J,2,1,s,78,542,5,4,10,2,2,NA
6005,J,2,1,s,79,547,5,4,10,4,2,NA
6005,J,2,1,s,80,558,5,4,10,5,4,NA
6005,J,2,2,w,1,4,4,5,10,4,5,NA
6005,J,2,2,w,2,13,4,5,10,4,5,NA
6005,J,2,2,w,3,20,4,5,10,0,5,NA
6005,J,2,2,w,4,23,4,5,10,0,5,NA
6005,J,2,2,w,5,35,4,5,10,0,4,NA
6005,J,2,2,w,6,37,4,5,10,4,5,NA
6005,J,2,2,w,7,48,4,5,10,0,4,NA
6005,J,2,2,w,8,52,4,5,10,4,3,NA
6005,J,2,2,w,9,63,4,5,10,0,4,NA
6005,J,2,2,w,10,65,4,5,10,4,5,NA
6005,J,2,2,w,11,73,4,5,10,0,2,NA
6005,J,2,2,w,12,79,4,5,10,0,5,NA
6005,J,2,2,w,13,87,4,5,10,0,2,NA
6005,J,2,2,w,14,94,4,5,10,4,5,NA
6005,J,2,2,w,15,103,4,5,10,0,5,NA
6005,J,2,2,w,16,106,4,5,10,4,4,NA
6005,J,2,2,w,17,119,4,5,10,4,5,NA
6005,J,2,2,w,18,126,4,5,10,1,3,NA
6005,J,2,2,w,19,130,4,5,10,4,5,NA
6005,J,2,2,w,20,138,4,5,10,3,1,NA
6005,J,2,2,w,21,147,4,5,10,0,4,NA
6005,J,2,2,w,22,151,4,5,10,3,1,NA
6005,J,2,2,w,23,158,4,5,10,0,1,NA
6005,J,2,2,w,24,162,4,5,10,3,3,NA
6005,J,2,2,w,25,173,4,5,10,4,1,NA
6005,J,2,2,w,26,179,4,5,10,3,5,NA
6005,J,2,2,w,27,186,4,5,10,0,1,NA
6005,J,2,2,w,28,191,4,5,10,1,5,NA
6005,J,2,2,w,29,203,4,5,10,3,3,NA
6005,J,2,2,w,30,205,4,5,10,4,5,NA
6005,J,2,2,w,31,217,4,5,10,0,5,NA
6005,J,2,2,w,32,224,4,5,10,0,5,NA
6005,J,2,2,w,33,229,4,5,10,0,1,NA
6005,J,2,2,w,34,232,4,5,10,4,4,NA
6005,J,2,2,w,35,244,4,5,10,4,4,NA
6005,J,2,2,w,36,246,4,5,10,4,4,NA
6005,J,2,2,w,37,258,4,5,10,0,4,NA
6005,J,2,2,w,38,263,4,5,10,0,5,NA
6005,J,2,2,w,39,272,4,5,10,4,4,NA
6005,J,2,2,w,40,278,4,5,10,4,1,NA
6005,J,2,2,w,41,286,4,5,10,0,4,NA
6005,J,2,2,w,42,288,4,5,10,3,4,NA
6005,J,2,2,w,43,301,4,5,10,0,2,NA
6005,J,2,2,w,44,304,4,5,10,4,5,NA
6005,J,2,2,w,45,309,4,5,10,4,4,NA
6005,J,2,2,w,46,321,4,5,10,0,4,NA
6005,J,2,2,w,47,324,4,5,10,0,5,NA
6005,J,2,2,w,48,333,4,5,10,0,1,NA
6005,J,2,2,w,49,342,4,5,10,4,4,NA
6005,J,2,2,w,50,346,4,5,10,4,5,NA
6005,J,2,2,w,51,355,4,5,10,0,5,NA
6005,J,2,2,w,52,359,4,5,10,0,5,NA
6005,J,2,2,w,53,368,4,5,10,0,1,NA
6005,J,2,2,w,54,372,4,5,10,2,4,NA
6005,J,2,2,w,55,384,4,5,10,4,4,NA
6005,J,2,2,w,56,387,4,5,10,4,5,NA
6005,J,2,2,w,57,394,4,5,10,0,5,NA
6005,J,2,2,w,58,405,4,5,10,0,4,NA
6005,J,2,2,w,59,409,4,5,10,0,1,NA
6005,J,2,2,w,60,416,4,5,10,1,5,NA
6005,J,2,2,w,61,427,4,5,10,0,2,NA
6005,J,2,2,w,62,434,4,5,10,0,4,NA
6005,J,2,2,w,63,437,4,5,10,0,5,NA
6005,J,2,2,w,64,446,4,5,10,4,5,NA
6005,J,2,2,w,65,451,4,5,10,0,3,NA
6005,J,2,2,w,66,460,4,5,10,4,5,NA
6005,J,2,2,w,67,465,4,5,10,4,5,NA
6005,J,2,2,w,68,474,4,5,10,0,5,NA
6005,J,2,2,w,69,481,4,5,10,0,5,NA
6005,J,2,2,w,70,487,4,5,10,4,5,NA
6005,J,2,2,w,71,496,4,5,10,0,4,NA
6005,J,2,2,w,72,500,4,5,10,4,5,NA
6005,J,2,2,w,73,511,4,5,10,0,1,NA
6005,J,2,2,w,74,517,4,5,10,4,4,NA
6005,J,2,2,w,75,523,4,5,10,3,5,NA
6005,J,2,2,w,76,527,4,5,10,0,5,NA
6005,J,2,2,w,77,534,4,5,10,0,5,NA
6005,J,2,2,w,78,542,4,5,10,0,3,NA
6005,J,2,2,w,79,551,4,5,10,4,5,NA
6005,J,2,2,w,80,556,4,5,10,0,1,NA
6006,J,2,1,w,1,6,4,5,10,1,5,NA
6006,J,2,1,w,2,12,4,5,10,4,1,NA
6006,J,2,1,w,3,19,4,5,10,3,1,NA
6006,J,2,1,w,4,24,4,5,10,4,2,NA
6006,J,2,1,w,5,31,4,5,10,3,5,NA
6006,J,2,1,w,6,42,4,5,10,4,4,NA
6006,J,2,1,w,7,47,4,5,10,2,5,NA
6006,J,2,1,w,8,54,4,5,10,2,5,NA
6006,J,2,1,w,9,60,4,5,10,3,1,NA
6006,J,2,1,w,10,68,4,5,10,4,5,NA
6006,J,2,1,w,11,71,4,5,10,2,3,NA
6006,J,2,1,w,12,78,4,5,10,2,4,NA
6006,J,2,1,w,13,91,4,5,10,3,5,NA
6006,J,2,1,w,14,95,4,5,10,3,1,NA
6006,J,2,1,w,15,104,4,5,10,4,4,NA
6006,J,2,1,w,16,112,4,5,10,3,3,NA
6006,J,2,1,w,17,118,4,5,10,4,4,NA
6006,J,2,1,w,18,122,4,5,10,4,4,NA
6006,J,2,1,w,19,133,4,5,10,3,3,NA
6006,J,2,1,w,20,137,4,5,10,3,1,NA
6006,J,2,1,w,21,146,4,5,10,4,4,NA
6006,J,2,1,w,22,152,4,5,10,3,1,NA
6006,J,2,1,w,23,157,4,5,10,4,5,NA
6006,J,2,1,w,24,164,4,5,10,2,3,NA
6006,J,2,1,w,25,174,4,5,10,2,4,NA
6006,J,2,1,w,26,182,4,5,10,3,3,NA
6006,J,2,1,w,27,186,4,5,10,3,1,NA
6006,J,2,1,w,28,193,4,5,10,4,1,NA
6006,J,2,1,w,29,202,4,5,10,3,4,NA
6006,J,2,1,w,30,209,4,5,10,3,4,NA
6006,J,2,1,w,31,215,4,5,10,2,1,NA
6006,J,2,1,w,32,222,4,5,10,4,1,NA
6006,J,2,1,w,33,230,4,5,10,3,4,NA
6006,J,2,1,w,34,234,4,5,10,3,3,NA
6006,J,2,1,w,35,242,4,5,10,2,1,NA
6006,J,2,1,w,36,252,4,5,10,4,3,NA
6006,J,2,1,w,37,256,4,5,10,4,3,NA
6006,J,2,1,w,38,266,4,5,10,2,2,NA
6006,J,2,1,w,39,273,4,5,10,4,2,NA
6006,J,2,1,w,40,278,4,5,10,3,1,NA
6006,J,2,1,w,41,281,4,5,10,2,4,NA
6006,J,2,1,w,42,290,4,5,10,2,3,NA
6006,J,2,1,w,43,295,4,5,10,4,4,NA
6006,J,2,1,w,44,302,4,5,10,2,4,NA
6006,J,2,1,w,45,314,4,5,10,2,4,NA
6006,J,2,1,w,46,317,4,5,10,3,5,NA
6006,J,2,1,w,47,328,4,5,10,2,4,NA
6006,J,2,1,w,48,336,4,5,10,2,5,NA
6006,J,2,1,w,49,341,4,5,10,2,5,NA
6006,J,2,1,w,50,349,4,5,10,2,4,NA
6006,J,2,1,w,51,351,4,5,10,2,5,NA
6006,J,2,1,w,52,363,4,5,10,2,4,NA
6006,J,2,1,w,53,370,4,5,10,2,4,NA
6006,J,2,1,w,54,375,4,5,10,1,1,NA
6006,J,2,1,w,55,380,4,5,10,2,5,NA
6006,J,2,1,w,56,391,4,5,10,1,4,NA
6006,J,2,1,w,57,397,4,5,10,2,4,NA
6006,J,2,1,w,58,402,4,5,10,1,3,NA
6006,J,2,1,w,59,412,4,5,10,4,4,NA
6006,J,2,1,w,60,419,4,5,10,2,4,NA
6006,J,2,1,w,61,422,4,5,10,2,5,NA
6006,J,2,1,w,62,428,4,5,10,4,4,NA
6006,J,2,1,w,63,435,4,5,10,3,4,NA
6006,J,2,1,w,64,447,4,5,10,2,4,NA
6006,J,2,1,w,65,452,4,5,10,1,5,NA
6006,J,2,1,w,66,457,4,5,10,0,5,NA
6006,J,2,1,w,67,464,4,5,10,4,5,NA
6006,J,2,1,w,68,470,4,5,10,0,4,NA
6006,J,2,1,w,69,478,4,5,10,4,5,NA
6006,J,2,1,w,70,487,4,5,10,0,5,NA
6006,J,2,1,w,71,493,4,5,10,0,3,NA
6006,J,2,1,w,72,499,4,5,10,1,5,NA
6006,J,2,1,w,73,508,4,5,10,4,1,NA
6006,J,2,1,w,74,518,4,5,10,3,3,NA
6006,J,2,1,w,75,521,4,5,10,4,1,NA
6006,J,2,1,w,76,526,4,5,10,4,4,NA
6006,J,2,1,w,77,539,4,5,10,2,2,NA
6006,J,2,1,w,78,542,4,5,10,3,3,NA
6006,J,2,1,w,79,553,4,5,10,4,1,NA
6006,J,2,1,w,80,560,4,5,10,4,4,NA
6006,J,2,2,s,1,7,5,4,10,1,0,NA
6006,J,2,2,s,2,11,5,4,10,4,2,NA
6006,J,2,2,s,3,15,5,4,10,5,0,NA
6006,J,2,2,s,4,25,5,4,10,5,0,NA
6006,J,2,2,s,5,31,5,4,10,5,4,NA
6006,J,2,2,s,6,36,5,4,10,3,4,NA
6006,J,2,2,s,7,44,5,4,10,3,0,NA
6006,J,2,2,s,8,50,5,4,10,1,0,NA
6006,J,2,2,s,9,58,5,4,10,5,0,NA
6006,J,2,2,s,10,68,5,4,10,5,0,NA
6006,J,2,2,s,11,71,5,4,10,5,0,NA
6006,J,2,2,s,12,78,5,4,10,5,0,NA
6006,J,2,2,s,13,91,5,4,10,5,0,NA
6006,J,2,2,s,14,95,5,4,10,5,4,NA
6006,J,2,2,s,15,104,5,4,10,1,3,NA
6006,J,2,2,s,16,111,5,4,10,1,0,NA
6006,J,2,2,s,17,117,5,4,10,1,0,NA
6006,J,2,2,s,18,121,5,4,10,1,3,NA
6006,J,2,2,s,19,128,5,4,10,5,0,NA
6006,J,2,2,s,20,139,5,4,10,1,0,NA
6006,J,2,2,s,21,144,5,4,10,5,0,NA
6006,J,2,2,s,22,154,5,4,10,4,0,NA
6006,J,2,2,s,23,159,5,4,10,5,0,NA
6006,J,2,2,s,24,166,5,4,10,1,2,NA
6006,J,2,2,s,25,174,5,4,10,1,0,NA
6006,J,2,2,s,26,177,5,4,10,5,4,NA
6006,J,2,2,s,27,184,5,4,10,5,0,NA
6006,J,2,2,s,28,193,5,4,10,1,4,NA
6006,J,2,2,s,29,199,5,4,10,1,3,NA
6006,J,2,2,s,30,207,5,4,10,1,0,NA
6006,J,2,2,s,31,214,5,4,10,5,0,NA
6006,J,2,2,s,32,224,5,4,10,5,0,NA
6006,J,2,2,s,33,227,5,4,10,1,2,NA
6006,J,2,2,s,34,238,5,4,10,5,0,NA
6006,J,2,2,s,35,243,5,4,10,5,4,NA
6006,J,2,2,s,36,248,5,4,10,1,2,NA
6006,J,2,2,s,37,255,5,4,10,1,0,NA
6006,J,2,2,s,38,266,5,4,10,5,0,NA
6006,J,2,2,s,39,270,5,4,10,4,4,NA
6006,J,2,2,s,40,276,5,4,10,1,4,NA
6006,J,2,2,s,41,281,5,4,10,1,3,NA
6006,J,2,2,s,42,293,5,4,10,5,0,NA
6006,J,2,2,s,43,296,5,4,10,5,4,NA
6006,J,2,2,s,44,302,5,4,10,5,0,NA
6006,J,2,2,s,45,314,5,4,10,1,0,NA
6006,J,2,2,s,46,317,5,4,10,5,4,NA
6006,J,2,2,s,47,323,5,4,10,1,4,NA
6006,J,2,2,s,48,332,5,4,10,1,0,NA
6006,J,2,2,s,49,338,5,4,10,5,0,NA
6006,J,2,2,s,50,348,5,4,10,5,0,NA
6006,J,2,2,s,51,357,5,4,10,5,3,NA
6006,J,2,2,s,52,360,5,4,10,5,0,NA
6006,J,2,2,s,53,368,5,4,10,1,4,NA
6006,J,2,2,s,54,374,5,4,10,1,0,NA
6006,J,2,2,s,55,383,5,4,10,5,0,NA
6006,J,2,2,s,56,387,5,4,10,5,1,NA
6006,J,2,2,s,57,399,5,4,10,5,0,NA
6006,J,2,2,s,58,406,5,4,10,1,0,NA
6006,J,2,2,s,59,413,5,4,10,5,0,NA
6006,J,2,2,s,60,419,5,4,10,5,0,NA
6006,J,2,2,s,61,425,5,4,10,2,2,NA
6006,J,2,2,s,62,429,5,4,10,1,4,NA
6006,J,2,2,s,63,439,5,4,10,1,0,NA
6006,J,2,2,s,64,447,5,4,10,1,0,NA
6006,J,2,2,s,65,455,5,4,10,1,0,NA
6006,J,2,2,s,66,457,5,4,10,1,0,NA
6006,J,2,2,s,67,466,5,4,10,1,3,NA
6006,J,2,2,s,68,472,5,4,10,5,0,NA
6006,J,2,2,s,69,482,5,4,10,5,2,NA
6006,J,2,2,s,70,490,5,4,10,1,2,NA
6006,J,2,2,s,71,491,5,4,10,5,2,NA
6006,J,2,2,s,72,503,5,4,10,2,0,NA
6006,J,2,2,s,73,506,5,4,10,5,4,NA
6006,J,2,2,s,74,513,5,4,10,5,0,NA
6006,J,2,2,s,75,521,5,4,10,5,0,NA
6006,J,2,2,s,76,532,5,4,10,5,0,NA
6006,J,2,2,s,77,534,5,4,10,1,2,NA
6006,J,2,2,s,78,545,5,4,10,1,4,NA
6006,J,2,2,s,79,552,5,4,10,1,0,NA
6006,J,2,2,s,80,560,5,4,10,5,0,NA
6013,J,2,1,s,1,1,5,4,10,4,4,NA
6013,J,2,1,s,2,14,5,4,10,5,4,NA
6013,J,2,1,s,3,19,5,4,10,5,4,NA
6013,J,2,1,s,4,28,5,4,10,5,3,NA
6013,J,2,1,s,5,29,5,4,10,5,0,NA
6013,J,2,1,s,6,42,5,4,10,4,0,NA
6013,J,2,1,s,7,46,5,4,10,3,4,NA
6013,J,2,1,s,8,55,5,4,10,4,3,NA
6013,J,2,1,s,9,61,5,4,10,4,0,NA
6013,J,2,1,s,10,64,5,4,10,4,0,NA
6013,J,2,1,s,11,76,5,4,10,3,0,NA
6013,J,2,1,s,12,80,5,4,10,3,4,NA
6013,J,2,1,s,13,89,5,4,10,5,0,NA
6013,J,2,1,s,14,95,5,4,10,3,4,NA
6013,J,2,1,s,15,101,5,4,10,4,4,NA
6013,J,2,1,s,16,112,5,4,10,5,2,NA
6013,J,2,1,s,17,113,5,4,10,4,0,NA
6013,J,2,1,s,18,120,5,4,10,3,0,NA
6013,J,2,1,s,19,128,5,4,10,3,0,NA
6013,J,2,1,s,20,140,5,4,10,3,0,NA
6013,J,2,1,s,21,147,5,4,10,3,3,NA
6013,J,2,1,s,22,153,5,4,10,4,0,NA
6013,J,2,1,s,23,158,5,4,10,3,0,NA
6013,J,2,1,s,24,163,5,4,10,3,0,NA
6013,J,2,1,s,25,170,5,4,10,3,0,NA
6013,J,2,1,s,26,181,5,4,10,3,3,NA
6013,J,2,1,s,27,184,5,4,10,4,0,NA
6013,J,2,1,s,28,190,5,4,10,3,0,NA
6013,J,2,1,s,29,197,5,4,10,3,0,NA
6013,J,2,1,s,30,210,5,4,10,3,0,NA
6013,J,2,1,s,31,213,5,4,10,2,4,NA
6013,J,2,1,s,32,222,5,4,10,3,2,NA
6013,J,2,1,s,33,230,5,4,10,3,0,NA
6013,J,2,1,s,34,234,5,4,10,2,0,NA
6013,J,2,1,s,35,243,5,4,10,2,4,NA
6013,J,2,1,s,36,246,5,4,10,3,3,NA
6013,J,2,1,s,37,253,5,4,10,4,0,NA
6013,J,2,1,s,38,261,5,4,10,2,3,NA
6013,J,2,1,s,39,273,5,4,10,4,0,NA
6013,J,2,1,s,40,275,5,4,10,3,0,NA
6013,J,2,1,s,41,281,5,4,10,3,3,NA
6013,J,2,1,s,42,293,5,4,10,4,0,NA
6013,J,2,1,s,43,299,5,4,10,3,0,NA
6013,J,2,1,s,44,308,5,4,10,3,2,NA
6013,J,2,1,s,45,309,5,4,10,3,0,NA
6013,J,2,1,s,46,317,5,4,10,3,4,NA
6013,J,2,1,s,47,324,5,4,10,4,2,NA
6013,J,2,1,s,48,330,5,4,10,3,0,NA
6013,J,2,1,s,49,342,5,4,10,3,0,NA
6013,J,2,1,s,50,350,5,4,10,4,0,NA
6013,J,2,1,s,51,357,5,4,10,3,3,NA
6013,J,2,1,s,52,361,5,4,10,4,0,NA
6013,J,2,1,s,53,368,5,4,10,3,4,NA
6013,J,2,1,s,54,373,5,4,10,4,4,NA
6013,J,2,1,s,55,379,5,4,10,5,0,NA
6013,J,2,1,s,56,390,5,4,10,3,0,NA
6013,J,2,1,s,57,395,5,4,10,3,4,NA
6013,J,2,1,s,58,403,5,4,10,4,4,NA
6013,J,2,1,s,59,408,5,4,10,4,0,NA
6013,J,2,1,s,60,420,5,4,10,3,0,NA
6013,J,2,1,s,61,424,5,4,10,3,0,NA
6013,J,2,1,s,62,431,5,4,10,3,3,NA
6013,J,2,1,s,63,435,5,4,10,4,0,NA
6013,J,2,1,s,64,447,5,4,10,3,0,NA
6013,J,2,1,s,65,453,5,4,10,3,0,NA
6013,J,2,1,s,66,459,5,4,10,3,4,NA
6013,J,2,1,s,67,465,5,4,10,4,0,NA
6013,J,2,1,s,68,474,5,4,10,3,0,NA
6013,J,2,1,s,69,480,5,4,10,3,4,NA
6013,J,2,1,s,70,490,5,4,10,5,2,NA
6013,J,2,1,s,71,491,5,4,10,4,2,NA
6013,J,2,1,s,72,502,5,4,10,4,0,NA
6013,J,2,1,s,73,509,5,4,10,3,0,NA
6013,J,2,1,s,74,517,5,4,10,3,0,NA
6013,J,2,1,s,75,524,5,4,10,3,4,NA
6013,J,2,1,s,76,528,5,4,10,5,2,NA
6013,J,2,1,s,77,537,5,4,10,4,0,NA
6013,J,2,1,s,78,546,5,4,10,3,0,NA
6013,J,2,1,s,79,552,5,4,10,3,0,NA
6013,J,2,1,s,80,559,5,4,10,3,2,NA
6013,J,2,2,w,1,5,4,5,10,1,1,NA
6013,J,2,2,w,2,12,4,5,10,2,1,NA
6013,J,2,2,w,3,15,4,5,10,2,5,NA
6013,J,2,2,w,4,22,4,5,10,3,5,NA
6013,J,2,2,w,5,34,4,5,10,2,4,NA
6013,J,2,2,w,6,37,4,5,10,0,5,NA
6013,J,2,2,w,7,43,4,5,10,0,5,NA
6013,J,2,2,w,8,53,4,5,10,0,1,NA
6013,J,2,2,w,9,60,4,5,10,2,1,NA
6013,J,2,2,w,10,68,4,5,10,2,5,NA
6013,J,2,2,w,11,76,4,5,10,0,4,NA
6013,J,2,2,w,12,78,4,5,10,0,4,NA
6013,J,2,2,w,13,85,4,5,10,0,3,NA
6013,J,2,2,w,14,96,4,5,10,0,5,NA
6013,J,2,2,w,15,100,4,5,10,0,5,NA
6013,J,2,2,w,16,112,4,5,10,0,3,NA
6013,J,2,2,w,17,115,4,5,10,0,2,NA
6013,J,2,2,w,18,122,4,5,10,3,4,NA
6013,J,2,2,w,19,130,4,5,10,0,5,NA
6013,J,2,2,w,20,138,4,5,10,0,1,NA
6013,J,2,2,w,21,142,4,5,10,0,5,NA
6013,J,2,2,w,22,150,4,5,10,0,2,NA
6013,J,2,2,w,23,157,4,5,10,2,5,NA
6013,J,2,2,w,24,166,4,5,10,0,1,NA
6013,J,2,2,w,25,170,4,5,10,0,5,NA
6013,J,2,2,w,26,177,4,5,10,0,4,NA
6013,J,2,2,w,27,184,4,5,10,0,5,NA
6013,J,2,2,w,28,192,4,5,10,2,4,NA
6013,J,2,2,w,29,197,4,5,10,0,4,NA
6013,J,2,2,w,30,209,4,5,10,0,4,NA
6013,J,2,2,w,31,215,4,5,10,0,1,NA
6013,J,2,2,w,32,223,4,5,10,2,4,NA
6013,J,2,2,w,33,227,4,5,10,0,4,NA
6013,J,2,2,w,34,237,4,5,10,0,4,NA
6013,J,2,2,w,35,239,4,5,10,0,4,NA
6013,J,2,2,w,36,246,4,5,10,0,4,NA
6013,J,2,2,w,37,254,4,5,10,0,5,NA
6013,J,2,2,w,38,261,4,5,10,0,5,NA
6013,J,2,2,w,39,267,4,5,10,0,4,NA
6013,J,2,2,w,40,278,4,5,10,0,1,NA
6013,J,2,2,w,41,282,4,5,10,2,5,NA
6013,J,2,2,w,42,290,4,5,10,0,3,NA
6013,J,2,2,w,43,301,4,5,10,0,2,NA
6013,J,2,2,w,44,304,4,5,10,0,5,NA
6013,J,2,2,w,45,313,4,5,10,1,5,NA
6013,J,2,2,w,46,319,4,5,10,0,1,NA
6013,J,2,2,w,47,323,4,5,10,0,4,NA
6013,J,2,2,w,48,331,4,5,10,0,5,NA
6013,J,2,2,w,49,343,4,5,10,0,5,NA
6013,J,2,2,w,50,346,4,5,10,0,5,NA
6013,J,2,2,w,51,356,4,5,10,0,4,NA
6013,J,2,2,w,52,359,4,5,10,2,5,NA
6013,J,2,2,w,53,369,4,5,10,1,5,NA
6013,J,2,2,w,54,375,4,5,10,0,1,NA
6013,J,2,2,w,55,380,4,5,10,1,5,NA
6013,J,2,2,w,56,392,4,5,10,0,3,NA
6013,J,2,2,w,57,395,4,5,10,0,1,NA
6013,J,2,2,w,58,403,4,5,10,0,1,NA
6013,J,2,2,w,59,413,4,5,10,3,3,NA
6013,J,2,2,w,60,417,4,5,10,3,1,NA
6013,J,2,2,w,61,421,4,5,10,3,5,NA
6013,J,2,2,w,62,431,4,5,10,0,1,NA
6013,J,2,2,w,63,435,4,5,10,2,4,NA
6013,J,2,2,w,64,446,4,5,10,0,5,NA
6013,J,2,2,w,65,452,4,5,10,0,5,NA
6013,J,2,2,w,66,460,4,5,10,0,5,NA
6013,J,2,2,w,67,465,4,5,10,0,5,NA
6013,J,2,2,w,68,471,4,5,10,0,5,NA
6013,J,2,2,w,69,480,4,5,10,0,1,NA
6013,J,2,2,w,70,489,4,5,10,2,4,NA
6013,J,2,2,w,71,493,4,5,10,0,3,NA
6013,J,2,2,w,72,503,4,5,10,0,4,NA
6013,J,2,2,w,73,509,4,5,10,0,5,NA
6013,J,2,2,w,74,518,4,5,10,0,3,NA
6013,J,2,2,w,75,525,4,5,10,0,2,NA
6013,J,2,2,w,76,531,4,5,10,0,4,NA
6013,J,2,2,w,77,539,4,5,10,0,2,NA
6013,J,2,2,w,78,542,4,5,10,0,3,NA
6013,J,2,2,w,79,552,4,5,10,0,4,NA
6013,J,2,2,w,80,558,4,5,10,0,5,NA
6015,J,1,1,w,1,1,4,5,10,2,5,NA
6015,J,1,1,w,2,8,4,5,10,4,4,NA
6015,J,1,1,w,3,16,4,5,10,4,4,NA
6015,J,1,1,w,4,22,4,5,10,4,5,NA
6015,J,1,1,w,5,35,4,5,10,0,4,NA
6015,J,1,1,w,6,38,4,5,10,4,4,NA
6015,J,1,1,w,7,43,4,5,10,4,5,NA
6015,J,1,1,w,8,56,4,5,10,0,4,NA
6015,J,1,1,w,9,63,4,5,10,0,4,NA
6015,J,1,1,w,10,69,4,5,10,0,4,NA
6015,J,1,1,w,11,75,4,5,10,0,5,NA
6015,J,1,1,w,12,82,4,5,10,0,5,NA
6015,J,1,1,w,13,90,4,5,10,0,4,NA
6015,J,1,1,w,14,98,4,5,10,0,4,NA
6015,J,1,1,w,15,104,4,5,10,0,4,NA
6015,J,1,1,w,16,110,4,5,10,0,5,NA
6015,J,1,1,w,17,117,4,5,10,0,5,NA
